start,stop,pretty_duration,duration,project_name,pid,wid,id,guid,billable,description,duronly,at,uid,tags,active
2023-04-03 23:19:32,2023-04-04 00:59:09,1h 39m 37s,5977,read-books,188642142,6262077,2914268970,58be53cc6772ba9e81dc5de3e5498af0,FALSE,Read Hero of Two Worlds,TRUE,2023-04-04T00:59:10+00:00,8342459,,TRUE
2023-04-03 22:44:00,2023-04-03 23:11:50,27m 50s,1670,exercise,188674172,6262077,2914263296,2d166bd9f754db5c012e873f08589420,FALSE,Vball rallying,TRUE,2023-04-03T23:12:04+00:00,8342459,,TRUE
2023-04-03 22:05:16,2023-04-03 22:15:41,10m 25s,625,responsibilities/chores,188625153,6262077,2914210633,3eed9a0c4ce9f4287c1f551c572792ae,FALSE,Clean out car,TRUE,2023-04-03T22:15:42+00:00,8342459,,TRUE
2023-04-03 21:49:51,2023-04-03 22:00:31,10m 40s,640,responsibilities/chores,188625153,6262077,2914196400,548af44cb0e0ffd3dd95ea56aa89fa5a,FALSE,Clean up kitchen,TRUE,2023-04-03T22:00:32+00:00,8342459,,TRUE
2023-04-03 21:30:33,2023-04-03 21:49:50,19m 17s,1157,responsibilities/chores,188625153,6262077,2914178019,2e4046d9a6e223a5b4b7ebf787dda54c,FALSE,Clean out car,TRUE,2023-04-03T21:49:51+00:00,8342459,,TRUE
2023-04-03 21:16:29,2023-04-03 21:28:40,12m 11s,731,time-with-family,190018617,6262077,2914175718,87657d6e4e035100f8048d2ee9d0b4af,FALSE,Talk on phone with Grandma,TRUE,2023-04-03T21:28:41+00:00,8342459,,TRUE
2023-04-03 20:44:16,2023-04-03 21:13:10,28m 54s,1734,responsibilities/chores,188625153,6262077,2914125987,44f54846588ba41f9b5e2f929997a75d,FALSE,Laundry,TRUE,2023-04-03T21:13:11+00:00,8342459,mark stephenson,TRUE
2023-04-03 20:04:06,2023-04-03 20:20:00,15m 54s,954,responsibilities/chores,188625153,6262077,2914074379,47d816622b7f4df54d81cff27b54bdd2,FALSE,Laundry,TRUE,2023-04-03T20:38:37+00:00,8342459,,TRUE
2023-04-03 17:32:00,2023-04-03 18:12:00,40m,2400,time-with-family,190018617,6262077,2914176371,7730a97e01dfb18817a96c4dd601c91b,FALSE,Talk on phone with Mom,TRUE,2023-04-03T21:29:40+00:00,8342459,,TRUE
2023-04-03 17:15:13,2023-04-03 17:22:16,7m 3s,423,BlueLabs,188664611,6262077,2913827347,960f8f8dada0ebb3724754c1fb8d8201,FALSE,BlueLabs meeting,TRUE,2023-04-03T17:22:17+00:00,8342459,,TRUE
2023-04-03 16:00:00,2023-04-03 16:10:00,10m,600,responsibilities/chores,188625153,6262077,2914074260,7885ddd007875a7ecbbca76eac5d60e6,FALSE,Laundry,TRUE,2023-04-03T20:04:04+00:00,8342459,,TRUE
2023-04-03 00:00:00,2023-04-03 00:20:00,20m,1200,responsibilities/chores,188625153,6262077,2913778406,695e017f3ed566b0cede9b68cc9989c4,FALSE,Clean up kitchen,TRUE,2023-04-03T16:47:45+00:00,8342459,,TRUE
2023-04-02 02:00:00,2023-04-02 02:30:00,30m,1800,responsibilities/chores,188625153,6262077,2913778911,90e03bcc7509716aafd71c7955a5a4da,FALSE,Clean up kitchen,TRUE,2023-04-03T16:47:59+00:00,8342459,,TRUE
2023-04-01 16:30:00,2023-04-01 16:50:00,20m,1200,responsibilities/chores,188625153,6262077,2911853900,95fbaacb203e8b499941aefb4efe4c55,FALSE,Laundry,TRUE,2023-04-01T21:11:55+00:00,8342459,mom,TRUE
2023-03-29 22:02:49,2023-03-30 02:46:59,4h 44m 10s,17050,responsibilities/chores,188625153,6262077,2907914273,87a95c0bc4d292c77ce2f4e331d5fc82,FALSE,Prep for backpacking trip,TRUE,2023-03-30T02:47:00+00:00,8342459,,TRUE
2023-03-29 20:10:12,2023-03-29 20:27:32,17m 20s,1040,responsibilities/chores,188625153,6262077,2907793928,1ef65b69b0c2e8c5b3d9e77d4b513f7a,FALSE,Clean up kitchen,TRUE,2023-03-29T20:27:33+00:00,8342459,,TRUE
2023-03-29 18:07:22,2023-03-29 18:52:16,44m 54s,2694,responsibilities/chores,188625153,6262077,2907633448,321994c20d941cdf31fa7c84d9bd89b6,FALSE,Prep for backpacking trip,TRUE,2023-03-29T18:52:17+00:00,8342459,,TRUE
2023-03-29 17:11:55,2023-03-29 17:31:55,20m,1200,BlueLabs,188664611,6262077,2907554789,1f3733c7ddafe6a9c179f0f181c95374,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-29T17:33:09+00:00,8342459,,TRUE
2023-03-29 16:38:43,2023-03-29 17:03:24,24m 41s,1481,BlueLabs,188664611,6262077,2907502054,2b7f2124803089a19ef11961719c1bf6,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-29T17:03:26+00:00,8342459,,TRUE
2023-03-29 16:30:33,2023-03-29 16:37:58,7m 25s,445,BlueLabs,188664611,6262077,2907488690,521d2cae9cd4f2a2d90ad61ceb235fba,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-29T16:37:59+00:00,8342459,,TRUE
2023-03-29 16:01:49,2023-03-29 16:25:49,24m,1440,BlueLabs,188664611,6262077,2907439979,b68e76f9c873d48b81df1ab37f426cf5,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-29T16:30:30+00:00,8342459,,TRUE
2023-03-29 11:07:14,2023-03-29 11:21:46,14m 32s,872,BlueLabs,188664611,6262077,2906868423,ecd0418945b917b3e37b1a1db6b1ee47,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-29T11:21:48+00:00,8342459,,TRUE
2023-03-29 03:33:20,2023-03-29 04:08:10,34m 50s,2090,read-books,188642142,6262077,2906297345,0f8e2f7cd60db2a0b38d2db7622b5e25,FALSE,Read Hero of Two Worlds,TRUE,2023-03-29T04:08:11+00:00,8342459,,TRUE
2023-03-29 03:00:00,2023-03-29 03:30:00,30m,1800,responsibilities/chores,188625153,6262077,2907501375,6288c677cc3ab76eed3e4648288baa8e,FALSE,Clean up kitchen,TRUE,2023-03-29T16:38:27+00:00,8342459,,TRUE
2023-03-29 02:23:52,2023-03-29 02:29:52,6m,360,BlueLabs,188664611,6262077,2906258569,bda4107fc5640413b5d1368b01320007,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-29T02:36:38+00:00,8342459,,TRUE
2023-03-29 01:04:24,2023-03-29 02:07:24,1h 3m,3780,BlueLabs,188664611,6262077,2906207402,c6709c0430d66aef37f9f7a0322b012d,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-29T02:23:44+00:00,8342459,,TRUE
2023-03-28 22:30:20,2023-03-28 23:30:20,1h,3600,mindless,190941902,6262077,2906191151,8d06cee302f7224bb19bf663c08263db,FALSE,"Smoke, watch TV",TRUE,2023-03-29T00:41:33+00:00,8342459,,TRUE
2023-03-28 21:16:39,2023-03-28 22:06:26,49m 47s,2987,cooking/baking,189670655,6262077,2906030782,36bea5a5146260630c642319dc4cd75c,FALSE,Make rice and beans dish,TRUE,2023-03-28T22:06:27+00:00,8342459,,TRUE
2023-03-28 21:00:00,2023-03-28 22:00:00,1h,3600,responsibilities/chores,188625153,6262077,2907631732,d6607c41df121ab4c19ab0f7e8e4186b,FALSE,Prep for backpacking trip,TRUE,2023-03-29T18:06:38+00:00,8342459,,TRUE
2023-03-28 20:30:59,2023-03-28 20:50:59,20m,1200,responsibilities/chores,188625153,6262077,2906030215,c8692a18a956a6f5fdbfb3ed2bc37ad3,FALSE,Clean up kitchen,TRUE,2023-03-28T21:16:31+00:00,8342459,,TRUE
2023-03-28 19:00:45,2023-03-28 19:23:45,23m,1380,BlueLabs,188664611,6262077,2905887542,04cd88efae64d37de301066171a7bffb,FALSE,BlueLabs meeting,TRUE,2023-03-28T19:23:52+00:00,8342459,,TRUE
2023-03-28 16:54:42,2023-03-28 19:00:42,2h 6m,7560,BlueLabs,188664611,6262077,2905672719,afafb045e93bc9742b36407cba5e2cb4,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-28T19:23:38+00:00,8342459,,TRUE
2023-03-28 16:01:08,2023-03-28 16:38:08,37m,2220,BlueLabs,188664611,6262077,2905582942,eec4d6f16f7dd6b9a833fc416b8e19bd,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-28T16:54:39+00:00,8342459,,TRUE
2023-03-27 23:38:55,2023-03-27 23:54:55,16m,960,BlueLabs,188664611,6262077,2904244195,6f5bfec7a61ec30b81a779be570f1f05,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-28T00:02:02+00:00,8342459,,TRUE
2023-03-27 23:23:01,2023-03-27 23:38:01,15m,900,organize/build-skills,188642138,6262077,2904240859,29e57d993dde9ec2b1a6b50d4e473a9d,FALSE,DSA Pgh general work,TRUE,2023-03-27T23:38:33+00:00,8342459,,TRUE
2023-03-27 20:30:39,2023-03-27 21:04:39,34m,2040,BlueLabs,188664611,6262077,2904065729,ce5dba4c6a52c5e67c499dabbad3fcb8,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-27T21:12:01+00:00,8342459,,TRUE
2023-03-27 20:00:21,2023-03-27 20:30:21,30m,1800,mindless,190941902,6262077,2904046517,d078e50aa2dd0b80653753b4d0d0e462,FALSE,"Smoke, scroll phone",TRUE,2023-03-27T23:14:09+00:00,8342459,,TRUE
2023-03-27 17:48:40,2023-03-27 17:52:30,3m 50s,230,BlueLabs,188664611,6262077,2903843370,50b425c0f3429e01cd9a22bcf4d3defd,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-27T17:52:31+00:00,8342459,,TRUE
2023-03-27 17:25:44,2023-03-27 17:44:19,18m 35s,1115,BlueLabs,188664611,6262077,2903802739,61874999c3524ee56d14eb4f27c06bba,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-27T17:44:20+00:00,8342459,,TRUE
2023-03-27 17:15:39,2023-03-27 17:20:39,5m,300,BlueLabs,188664611,6262077,2903796541,fd8c8cf6c8ca1ca407d91f7a08f7488f,FALSE,BlueLabs meeting,TRUE,2023-03-27T17:21:50+00:00,8342459,,TRUE
2023-03-27 17:01:53,2023-03-27 17:15:53,14m,840,BlueLabs,188664611,6262077,2903765403,a7f3a470553ea73e22c9e022cd6c13f7,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-27T17:21:33+00:00,8342459,,TRUE
2023-03-27 16:35:55,2023-03-27 16:57:55,22m,1320,BlueLabs,188664611,6262077,2903721197,f8feeb41db86a07879d9d0976ec7356c,FALSE,(6886) Connected Apps Launch Report: Discovery & Planning,TRUE,2023-03-27T17:01:51+00:00,8342459,,TRUE
2023-03-27 15:45:16,2023-03-27 16:00:16,15m,900,BlueLabs,188664611,6262077,2903626650,95bcd854acd2372339bf1a9ffa0e3833,FALSE,BlueLabs meeting,TRUE,2023-03-27T15:46:24+00:00,8342459,,TRUE
2023-03-27 13:15:00,2023-03-28 02:00:00,12h 45m,45900,time-with-family,190018617,6262077,2903633472,c9bfe8d991ecd27d648390afa59e4c3c,FALSE,Hang at Chuck and Donna's,TRUE,2023-03-27T17:22:44+00:00,8342459,,TRUE
2023-03-27 01:00:00,2023-03-27 02:00:00,1h,3600,time-with-family,190018617,6262077,2903717736,97797db13568fe1846553def17951de6,FALSE,Hang at Chuck and Donna's,TRUE,2023-03-27T16:34:12+00:00,8342459,,TRUE
2023-03-26 16:34:00,2023-03-27 01:00:00,8h 26m,30360,time-with-family,190018617,6262077,2903718399,d721af5d12327ff71b3dec9029529da0,FALSE,Hang at Katie and Ben's,TRUE,2023-03-27T17:22:03+00:00,8342459,,TRUE
2023-03-26 16:00:00,2023-03-26 17:00:00,1h,3600,responsibilities/chores,188625153,6262077,2907632532,e9435cfdbd7fc73b823a0187c7e8c538,FALSE,Prep for backpacking trip,TRUE,2023-03-29T18:07:01+00:00,8342459,,TRUE
2023-03-26 14:00:00,2023-03-26 17:30:00,3h 30m,12600,time-with-family,190018617,6262077,2903716844,c4611df85d2348d4b0641ae7d3457c3c,FALSE,Hang at Chuck and Donna's,TRUE,2023-03-27T16:33:48+00:00,8342459,,TRUE
2023-03-26 13:14:44,2023-03-26 13:50:04,35m 20s,2120,read-books,188642142,6262077,2902062517,08e51aac407430cc46c5fc9adcc4177f,FALSE,Read Hero of Two Worlds,TRUE,2023-03-26T13:50:04+00:00,8342459,aunt donna,TRUE
2023-03-25 14:16:49,2023-03-25 14:21:00,4m 11s,251,read-books,188642142,6262077,2901733059,762bf55c4466a09dc1ae25294c8cb8de,FALSE,Read Hero of Two Worlds,TRUE,2023-03-25T15:20:18+00:00,8342459,dad,TRUE
2023-03-25 14:00:00,2023-03-26 02:30:00,12h 30m,45000,time-with-family,190018617,6262077,2903630233,3a747ffd72f8d68f01742557cfc261b5,FALSE,Hang at Chuck and Donna's,TRUE,2023-03-27T15:48:58+00:00,8342459,uncle chuck,TRUE
2023-03-24 22:30:00,2023-03-25 03:00:00,4h 30m,16200,time-with-family,190018617,6262077,2903589416,541e28352da3ba064609fbe3262efe62,FALSE,Hang at Chuck and Donna's,TRUE,2023-03-27T15:48:04+00:00,8342459,,TRUE
2023-03-24 20:45:11,2023-03-24 21:21:34,36m 23s,2183,BlueLabs,188664611,6262077,2901413272,ec38f4dada65f962f0a98a7092fcd884,FALSE,(6889) Connected Apps: Activity Tracking Documentation Updates,TRUE,2023-03-24T21:21:36+00:00,8342459,,TRUE
2023-03-24 20:38:00,2023-03-24 20:42:00,4m,240,BlueLabs,188664611,6262077,2901406754,9893d3d517d086acf9947c572babfdbc,FALSE,(6889) Connected Apps: Activity Tracking Documentation Updates,TRUE,2023-03-24T20:45:10+00:00,8342459,,TRUE
2023-03-24 17:15:53,2023-03-24 17:29:53,14m,840,BlueLabs,188664611,6262077,2901198422,840175b88c4eae3440669b0fd52fc684,FALSE,BlueLabs meeting,TRUE,2023-03-24T17:30:01+00:00,8342459,,TRUE
2023-03-24 16:56:08,2023-03-24 17:15:08,19m,1140,BlueLabs,188664611,6262077,2901150486,a4a7209543288df55661be64c01cf38b,FALSE,(6889) Connected Apps: Activity Tracking Documentation Updates,TRUE,2023-03-24T17:29:50+00:00,8342459,,TRUE
2023-03-24 16:11:19,2023-03-24 16:29:13,17m 54s,1074,BlueLabs,188664611,6262077,2901080825,0b361863e6eab927260f0a486d737eea,FALSE,(6889) Connected Apps: Activity Tracking Documentation Updates,TRUE,2023-03-24T16:29:13+00:00,8342459,,TRUE
2023-03-24 16:02:22,2023-03-24 16:11:16,8m 54s,534,BlueLabs,188664611,6262077,2901065363,ddc250e39d578f5f2db552d73ebb7fca,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-24T16:11:16+00:00,8342459,alexis kavlock,TRUE
2023-03-24 15:45:38,2023-03-24 16:00:38,15m,900,BlueLabs,188664611,6262077,2901047781,8b536bc9ae084502373f91a0c0d2c21c,FALSE,BlueLabs meeting,TRUE,2023-03-24T15:52:50+00:00,8342459,aunt donna,TRUE
2023-03-24 15:09:10,2023-03-24 15:45:10,36m,2160,BlueLabs,188664611,6262077,2900970092,c34a84a4130f5a23b317bcd8f8884f57,FALSE,(6889) Connected Apps: Activity Tracking Documentation Updates,TRUE,2023-03-24T15:52:35+00:00,8342459,dad,TRUE
2023-03-24 13:40:07,2023-03-24 15:08:51,1h 28m 44s,5324,BlueLabs,188664611,6262077,2900798350,b1d65dee7188d0930b4074ff06e0d9f4,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-24T15:08:52+00:00,8342459,jared kavlock,TRUE
2023-03-24 13:02:26,2023-03-24 13:21:16,18m 50s,1130,BlueLabs,188664611,6262077,2900728575,3719caad9d46d4ffe4659d770c9ad8ba,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-24T13:21:42+00:00,8342459,kate kavlock,TRUE
2023-03-23 20:05:20,2023-03-23 20:10:20,5m,300,BlueLabs,188664611,6262077,2899742863,596237c9f385f359bbec78718ad9cabc,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T20:12:56+00:00,8342459,riley,TRUE
2023-03-23 19:30:39,2023-03-23 19:56:39,26m,1560,BlueLabs,188664611,6262077,2899732147,1b77c72adeedf623e5305afb45474d05,FALSE,BlueLabs meeting,TRUE,2023-03-23T19:57:51+00:00,8342459,uncle chuck,TRUE
2023-03-23 18:53:26,2023-03-23 19:09:03,15m 37s,937,BlueLabs,188664611,6262077,2899649469,44240a518c257312ea3370088a4aef15,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T19:09:06+00:00,8342459,aunt donna,TRUE
2023-03-23 18:33:16,2023-03-23 18:53:16,20m,1200,BlueLabs,188664611,6262077,2899649246,f1953da19d2abe654abf362db2d5d566,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T18:53:22+00:00,8342459,dad,TRUE
2023-03-23 17:51:04,2023-03-23 18:33:04,42m,2520,BlueLabs,188664611,6262077,2899563354,2948c1f1e4146a99858099433b9ade40,FALSE,Prep for meeting,TRUE,2023-03-23T18:53:12+00:00,8342459,uncle chuck,TRUE
2023-03-23 17:08:37,2023-03-23 17:14:30,5m 53s,353,BlueLabs,188664611,6262077,2899497449,c56afc5fcce25b8067cd3b66b64e3b2f,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T17:14:30+00:00,8342459,,TRUE
2023-03-23 16:05:53,2023-03-23 17:08:26,1h 2m 33s,3753,BlueLabs,188664611,6262077,2899383652,ef35ee944327a87052b4c60977939c00,FALSE,BlueLabs meeting,TRUE,2023-03-23T17:08:27+00:00,8342459,,TRUE
2023-03-23 15:59:46,2023-03-23 16:05:50,6m 4s,364,BlueLabs,188664611,6262077,2899370288,f09241fff20608d8c19348d1b647ab15,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T16:05:51+00:00,8342459,,TRUE
2023-03-23 15:38:14,2023-03-23 15:58:14,20m,1200,BlueLabs,188664611,6262077,2899369054,dcf5d8aa6de56edf0ce77f42f4eeb2d7,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T15:59:44+00:00,8342459,,TRUE
2023-03-23 15:00:09,2023-03-23 15:31:09,31m,1860,BlueLabs,188664611,6262077,2899247314,c5465a4f96653e3f5e77eb2cf0698fb0,FALSE,BlueLabs meeting,TRUE,2023-03-23T15:36:07+00:00,8342459,,TRUE
2023-03-23 14:17:45,2023-03-23 15:00:06,42m 21s,2541,BlueLabs,188664611,6262077,2899156962,878bce5f45bb5a6ef14ead1d11c72553,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T15:00:07+00:00,8342459,,TRUE
2023-03-23 14:06:06,2023-03-23 14:14:06,8m,480,BlueLabs,188664611,6262077,2899132437,68e859aaa716d150fe67e737894bb302,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-23T14:17:43+00:00,8342459,,TRUE
2023-03-22 23:14:12,2023-03-23 00:31:27,1h 17m 15s,4635,responsibilities/chores,188625153,6262077,2898127976,997ad646779ea7afba99da523c78ae09,FALSE,"Pack, clean up car",TRUE,2023-03-23T00:31:29+00:00,8342459,,TRUE
2023-03-22 22:25:57,2023-03-22 23:08:23,42m 26s,2546,responsibilities/chores,188625153,6262077,2898090566,d9f2fe85416af51943027d2840c21bc2,FALSE,Take back Mark’s stuff to Home Depot,TRUE,2023-03-22T23:08:24+00:00,8342459,,TRUE
2023-03-22 20:25:28,2023-03-22 22:25:34,2h 6s,7206,BlueLabs,188664611,6262077,2897964885,fdd8c821a62ff628188bff2e465311e2,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T22:25:37+00:00,8342459,,TRUE
2023-03-22 20:11:28,2023-03-22 20:22:28,11m,660,BlueLabs,188664611,6262077,2897947565,316b3c4f1bd242676a0f42184dcf558a,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T20:25:25+00:00,8342459,,TRUE
2023-03-22 20:01:31,2023-03-22 20:08:31,7m,420,responsibilities/chores,188625153,6262077,2897945507,61fc60831d655ea5b0dce1e100d9fc83,FALSE,Clean up kitchen,TRUE,2023-03-22T20:09:49+00:00,8342459,,TRUE
2023-03-22 19:47:16,2023-03-22 19:55:16,8m,480,BlueLabs,188664611,6262077,2897925815,399c8b8ff8d681a022d7d008bbf5f4a4,FALSE,BlueLabs general work,TRUE,2023-03-22T19:55:18+00:00,8342459,,TRUE
2023-03-22 19:13:54,2023-03-22 19:29:53,15m 59s,959,BlueLabs,188664611,6262077,2897872444,b54721248bcb11e7c18321ae8cd00aaf,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T19:29:54+00:00,8342459,,TRUE
2023-03-22 19:08:49,2023-03-22 19:13:51,5m 2s,302,BlueLabs,188664611,6262077,2897865687,5a2c5e76524e0fa80dabad065e6127b6,FALSE,BlueLabs general work,TRUE,2023-03-22T19:13:52+00:00,8342459,,TRUE
2023-03-22 18:15:15,2023-03-22 19:08:45,53m 30s,3210,BlueLabs,188664611,6262077,2897790929,5787d06a7c67aa18b542a4b2a3123265,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T19:08:46+00:00,8342459,,TRUE
2023-03-22 18:02:51,2023-03-22 18:13:51,11m,660,BlueLabs,188664611,6262077,2897790362,5d4151d97cbf780a31612ec011be0bfb,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T18:15:07+00:00,8342459,,TRUE
2023-03-22 16:54:10,2023-03-22 17:38:10,44m,2640,BlueLabs,188664611,6262077,2897657856,1603bc9a5a240f71adc90e0ccab330cf,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T18:14:45+00:00,8342459,,TRUE
2023-03-22 16:30:17,2023-03-22 16:52:17,22m,1320,BlueLabs,188664611,6262077,2897626349,bb5c2496d7f0c30f8854f82e9f68b1eb,FALSE,BlueLabs meeting,TRUE,2023-03-22T16:52:19+00:00,8342459,,TRUE
2023-03-22 16:06:16,2023-03-22 16:29:16,23m,1380,BlueLabs,188664611,6262077,2897568300,91d6ee09536c13055658080b1f4817cc,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T16:36:13+00:00,8342459,,TRUE
2023-03-22 02:42:00,2023-03-22 02:55:00,13m,780,responsibilities/chores,188625153,6262077,2896403049,5e151f53dfe85c720537bac1b48746be,FALSE,Laundry,TRUE,2023-03-22T03:12:45+00:00,8342459,,TRUE
2023-03-22 00:50:02,2023-03-22 01:50:26,1h 24s,3624,BlueLabs,188664611,6262077,2896262029,f43beddea63cce83c0fc21364b446f21,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-22T01:50:26+00:00,8342459,,TRUE
2023-03-21 23:13:06,2023-03-21 23:32:51,19m 45s,1185,BlueLabs,188664611,6262077,2896168483,8c6d677034f2050aececd5da6d428f6f,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T23:32:51+00:00,8342459,,TRUE
2023-03-21 22:40:49,2023-03-21 23:05:49,25m,1500,BlueLabs,188664611,6262077,2896137139,d2d93ef6d3ec7ffd5fbfa2fc39661577,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T23:08:51+00:00,8342459,,TRUE
2023-03-21 21:19:27,2023-03-21 21:24:27,5m,300,BlueLabs,188664611,6262077,2896044370,6e00eeec1021625a172638f7f12b69e7,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T21:26:27+00:00,8342459,,TRUE
2023-03-21 20:46:06,2023-03-21 21:23:06,37m,2220,BlueLabs,188664611,6262077,2895997839,a6d6b593b2d26dabc22f68e0a5569f81,FALSE,BlueLabs general work,TRUE,2023-03-22T00:49:58+00:00,8342459,,TRUE
2023-03-21 19:47:00,2023-03-21 20:14:00,27m,1620,time-with-family,190018617,6262077,2896266237,6c58eadf4697a05b055cb7c5094054d6,FALSE,Talk on phone with Dad,TRUE,2023-03-22T00:53:57+00:00,8342459,,TRUE
2023-03-21 18:30:46,2023-03-21 18:46:46,16m,960,BlueLabs,188664611,6262077,2895812974,43b5d4f6a6097f7b37ac6f4384703780,FALSE,BlueLabs meeting,TRUE,2023-03-21T18:46:48+00:00,8342459,,TRUE
2023-03-21 17:51:24,2023-03-21 17:54:50,3m 26s,206,BlueLabs,188664611,6262077,2895719280,325a4703642a7dc0bcd128c33c386e8f,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T17:54:50+00:00,8342459,,TRUE
2023-03-21 16:44:10,2023-03-21 16:58:46,14m 36s,876,BlueLabs,188664611,6262077,2895583416,2c8b80b8c49fa71a6ff79412a3fbd365,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T16:58:47+00:00,8342459,,TRUE
2023-03-21 16:30:00,2023-03-21 19:30:00,3h,10800,time-with-family,190018617,6262077,2896003913,f347ea9f93f8fc9f8d100470210389e5,FALSE,"Hang at Grandma’s, take Mom to airport",TRUE,2023-03-21T20:50:23+00:00,8342459,,TRUE
2023-03-21 15:26:58,2023-03-21 15:59:27,32m 29s,1949,BlueLabs,188664611,6262077,2895420223,ef365361475847a8ef1dfa0bf1be2c7f,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T15:59:29+00:00,8342459,,TRUE
2023-03-21 14:42:19,2023-03-21 15:20:19,38m,2280,BlueLabs,188664611,6262077,2895320193,2925919fe88c8efdfb7b7f4c83bc57aa,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T15:26:56+00:00,8342459,,TRUE
2023-03-21 13:52:28,2023-03-21 13:56:57,4m 29s,269,BlueLabs,188664611,6262077,2895205219,27e58312573b2b200a6cb664fe90a632,FALSE,BlueLabs general work,TRUE,2023-03-21T13:52:36+00:00,8342459,,TRUE
2023-03-21 02:50:00,2023-03-21 03:00:00,10m,600,stretch & strength,188623327,6262077,2894219440,c981a5b24092b530b9ad7420fb4504da,FALSE,Stretch and strength,TRUE,2023-03-21T03:00:21+00:00,8342459,,TRUE
2023-03-21 01:13:00,2023-03-21 01:43:00,30m,1800,BlueLabs,188664611,6262077,2894120191,b04ffb3775d7015d9bbcc7facd085647,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T02:25:33+00:00,8342459,,TRUE
2023-03-21 00:34:30,2023-03-21 00:58:30,24m,1440,BlueLabs,188664611,6262077,2894073712,9a0ce692467d7c92119e1f2906a6be9c,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T01:01:32+00:00,8342459,,TRUE
2023-03-21 00:19:37,2023-03-21 00:25:37,6m,360,BlueLabs,188664611,6262077,2894055041,aba0b940ee43443730d51c8faa3993a2,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T00:59:12+00:00,8342459,,TRUE
2023-03-20 23:27:19,2023-03-21 00:14:19,47m,2820,BlueLabs,188664611,6262077,2893999676,c16bb54c14421f53b22d9a73e34a6f19,FALSE,(6824) Research Impacts of Message Fatigue on Open Rates,TRUE,2023-03-21T00:19:33+00:00,8342459,,TRUE
